program_kodu,uni_turu,universite,sehir,fakulte,program,puan_turu,kontenjan,yerlesen,taban_puan,tavan_puan
300250226,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Bilgisayar Programcılığı (İngilizce) (Ücretli),TYT,11,0,--,--
300290383,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Deniz Brokerliği (%50 İndirimli),TYT,15,2,233.74654,256.46175
300290381,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Deniz Brokerliği (Burslu),TYT,7,7,257.1954,294.07619
300290380,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Deniz Brokerliği (Ücretli),TYT,8,0,--,--
300290379,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Deniz Ulaştırma ve İşletme (%50 İndirimli),TYT,20,20,265.1934,298.06064
300290376,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Deniz Ulaştırma ve İşletme (Burslu),TYT,12,12,325.09917,368.7583
300290377,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Deniz Ulaştırma ve İşletme (Ücretli),TYT,15,15,223.2207,278.5138
300290332,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,İç Mekan Tasarımı (%50 İndirimli),TYT,10,10,194.07752,242.95197
300290330,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,İç Mekan Tasarımı (Burslu),TYT,10,10,258.05897,288.42535
300290333,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,İç Mekan Tasarımı (Ücretli),TYT,10,1,209.98848,209.98848
300250305,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,İşletme Yönetimi (İngilizce) (%50 İndirimli),TYT,15,1,228.35653,228.35653
300250438,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,İşletme Yönetimi (İngilizce) (Burslu),TYT,15,10,219.08087,292.40145
300290410,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Mekatronik (%50 İndirimli),TYT,20,10,207.17924,250.5242
300290409,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Mekatronik (Burslu),TYT,10,10,271.82495,305.55064
300250562,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (İngilizce) (%50 İndirimli),TYT,16,16,250.09279,313.6894
300250792,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (İngilizce) (Burslu),TYT,12,12,314.6039,331.99858
300250535,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (İngilizce) (Ücretli),TYT,12,7,196.54251,240.65834
300290411,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (İngilizce) (%50 İndirimli),TYT,15,7,188.26805,241.30026
300250465,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Meslek Yüksekokulu,Turizm ve Otel İşletmeciliği (İngilizce) (Burslu),TYT,15,15,249.45047,298.77903
300290341,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Ağız ve Diş Sağlığı (%50 İndirimli),TYT,15,13,182.37941,285.39642
300290339,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Ağız ve Diş Sağlığı (Burslu),TYT,6,6,292.10803,308.37677
300290338,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Ağız ve Diş Sağlığı (Ücretli),TYT,9,2,184.72924,202.47555
300250817,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Ameliyathane Hizmetleri (%50 İndirimli),TYT,15,4,195.13514,217.91333
300250614,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Ameliyathane Hizmetleri (Burslu),TYT,6,6,291.57006,300.29366
300250605,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Ameliyathane Hizmetleri (Ücretli),TYT,9,2,183.85357,221.92328
300250835,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Anestezi (%50 İndirimli),TYT,16,16,240.07263,283.58487
300250632,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Anestezi (Burslu),TYT,10,10,305.78279,318.50569
300250623,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Anestezi (Ücretli),TYT,17,8,195.36853,241.79528
300250526,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,İlk ve Acil Yardım (%50 İndirimli),TYT,22,22,235.84034,299.17633
300250589,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,İlk ve Acil Yardım (Burslu),TYT,12,12,303.70156,331.89782
300250483,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,İlk ve Acil Yardım (Ücretli),TYT,19,19,197.2532,274.34405
300250853,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Radyoterapi (%50 İndirimli),TYT,7,5,181.00212,222.87354
300250659,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Radyoterapi (Burslu),TYT,6,6,279.52761,291.48625
300250641,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Radyoterapi (Ücretli),TYT,7,0,--,--
300250914,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (%50 İndirimli),TYT,9,9,208.67912,237.44474
300250695,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (Burslu),TYT,5,5,302.86773,320.47744
300250686,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (Ücretli),TYT,6,1,222.36618,222.36618
300290387,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Tıbbi Tanıtım ve Pazarlama (%50 İndirimli),TYT,10,0,--,--
300290384,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Tıbbi Tanıtım ve Pazarlama (Burslu),TYT,10,10,235.16701,286.91433
300290385,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Meslek Yüksekokulu,Tıbbi Tanıtım ve Pazarlama (Ücretli),TYT,10,0,--,--
300790058,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Denizcilik Meslek Yüksekokulu,Deniz Ulaştırma ve İşletme (İngilizce) (%50 İndirimli),TYT,25,25,238.67803,314.66211
300750036,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Denizcilik Meslek Yüksekokulu,Deniz Ulaştırma ve İşletme (İngilizce) (Burslu),TYT,5,5,341.68851,415.59987
300790059,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Denizcilik Meslek Yüksekokulu,Deniz ve Liman İşletmeciliği (İngilizce) (%50 İndirimli),TYT,20,3,236.38532,272.72213
300750018,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Denizcilik Meslek Yüksekokulu,Deniz ve Liman İşletmeciliği (İngilizce) (Burslu),TYT,7,7,282.38446,296.04143
300790045,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Denizcilik Meslek Yüksekokulu,Gemi Makineleri İşletmeciliği (İngilizce) (%50 İndirimli),TYT,27,22,196.50603,287.95493
300790044,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Denizcilik Meslek Yüksekokulu,Gemi Makineleri İşletmeciliği (İngilizce) (Burslu),TYT,5,5,317.33269,339.46432
300790083,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Havacılık Meslek Yüksekokulu,İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (%50 İndirimli),TYT,13,13,202.57373,285.93492
300790076,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Havacılık Meslek Yüksekokulu,İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (Burslu),TYT,2,2,335.8283,337.86223
300790060,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Havacılık Meslek Yüksekokulu,Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli),TYT,17,17,189.04256,277.65318
300790056,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Havacılık Meslek Yüksekokulu,Sivil Hava Ulaştırma İşletmeciliği (Burslu),TYT,3,3,308.57176,323.04405
300790097,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Havacılık Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (%50 İndirimli),TYT,17,17,236.86268,306.72444
300790057,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Havacılık Meslek Yüksekokulu,Sivil Havacılık Kabin Hizmetleri (Burslu),TYT,3,3,317.58365,326.72139
300750081,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (%50 İndirimli),TYT,25,25,195.94848,247.8842
300750072,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Ağız ve Diş Sağlığı (Burslu),TYT,5,5,292.16205,338.54205
300750106,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (%50 İndirimli),TYT,25,25,238.49363,288.23886
300750099,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Anestezi (Burslu),TYT,5,5,308.85864,319.40615
300750124,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Fizyoterapi (%50 İndirimli),TYT,21,13,191.53602,267.48112
300750115,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Fizyoterapi (Burslu),TYT,4,4,303.59928,353.90524
300750142,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım (%50 İndirimli),TYT,42,42,225.67097,296.4396
300750133,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,İlk ve Acil Yardım (Burslu),TYT,8,8,309.70445,315.96178
300750187,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (%50 İndirimli),TYT,17,16,201.39384,280.86843
300750178,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Sağlık Hizmetleri Meslek Yüksekokulu,Tıbbi Görüntüleme Teknikleri (Burslu),TYT,3,3,307.26911,328.1189
300790053,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı (%50 İndirimli),TYT,25,10,209.17393,289.63008
300790052,KKTC,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),KKTC-GİRNE,Teknik Bilimler Meslek Yüksekokulu,Bilgisayar Programcılığı (Burslu),TYT,5,5,290.26539,329.8228
